Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC50232;We have just received a deputation from the Bogoran lands with the most curious proposal. The ministers of state are meeting in conclave before producing a reply to the Bogorans. They have proposed that we deport a large amount of the Dehuogi of the east of the empire to Bogoran lands, where they will become privileged settlers. The Dehuogi are a perennial thorn in our side - their horrendous Hajduks and bandits claim to serve the deposed pretenders of House Budobam, a puppet of the Vokonazhi, and the average Dehuogi brute drags his feet through every command. Whether we sent them a collection of troublesome serfs, or cleared out some artisan settlements, it would give us more certain control of this troubled region, though the prospect of deportations is sure to engulf the region in anger. The Bogorugi, have, astonishingly, offered to cede us the holy Yauje valley in exchange for this! We are urgently encouraged to accept by the whole of the clergy,;;;;;;;;;;;;;x
EVT50228OPTA;Anything to get rid of these dreadful folk!;;;;;;;;;;;;;x
EVT50228OPTB;Who are they kidding?;;;;;;;;;;;;;x
EVT50230OPTA;Approved.;;;;;;;;;;;;;x
EVT50230OPTB;And nothing to cover the cost of the population loss?;;;;;;;;;;;;;x
EVT50231OPTA;Excellent, approved.;;;;;;;;;;;;;x
EVT50231OPTB;We value our subjects too greatly.;;;;;;;;;;;;;x
EVT50232OPTA;What a diplomatic coup!;;;;;;;;;;;;;x
EVT50232OPTB;We cannot risk rousing the Dehuogi.;;;;;;;;;;;;;x
EVTNAME50233;Rannutan Declines!;;;;;;;;;;;;;x
EVTDESC50233;The talks we began with the Imperial Court of the Rannutan Empire about the invitation of their Dehuogi settlers into our lands have apparently faltered, with our diplomats arriving this morning dejected and gloomy. They are expected to give a full address to the assembly of clans this afternoon, but the interior ministry considers the matter a forgone conclusion: Rannutan has no interest. ;;;;;;;;;;;;;x
EVT50233OPTA;What a shame!;;;;;;;;;;;;;x
EVTNAME50234;Rannutan Accepts;;;;;;;;;;;;;x
EVTDESC50234;The talks we began with the Imperial Court of the Rannutan Empire about the invitation of their Dehuogi settlers into our lands have been successful! We had only scarcely received the diplomats themselves at a border post, who had been gone for about two months, when they informed us that coming shortly behind them were a beleaguered line of Dehuogi who had been marched across the empire with a Rannutan Imperial Army Escort. These settlers are complaining of great mistreatment at the hands of the Rannutan, and are in quite poor condition, having left with only their pack animals and what goods they could carry, but seem eager at the prospect of the large acres we have set aside for them in one of the least governed lands at the western edge of our state. The government has already made contact with a few community leaders to begin establishing their clan government, granted them their banner, and provided them with some Oujoy bearers.;;;;;;;;;;;;;x
EVT50234OPTA;Our state, nay - our people, are strengthened today.;;;;;;;;;;;;;x
EVTNAME50235;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50236;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50237;The End of the Dehuogi Clan!;;;;;;;;;;;;;x
EVTDESC50237;Since we have occupied the land of Souzzo, the capital of the Dehuogi clan, their clan structure seemingly has come undone. Their great fortress is abandoned, and their banners captured by one of our generals. This curious expedient by the Bogoran state, to strengthen their hold on the Yieswamau, seems to have come apart, but the Dehuogi still remain, if in a state of disarray and hopelessness, now that their protector has gone.;;;;;;;;;;;;;x
EVTNAME50238;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50239;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50240;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50241;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50242;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50243;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50244;The Direction of Our State;;;;;;;;;;;;;x
EVTDESC50244;It has become clear that our state is bereft of a clear constitution. Various authorities, documents, laws, and powers create a terrible muddle, and the state is inefficient and disorganised. The government has directed that a new series of major laws be drafted to determine the constitutional direction of our country. Leading luminaries and politicians have gathered to debate this issue, but it’s unsettled as to what sort of constitution is to have: one with a higher degree of central authority, or one with a higher degree of devolved powers?;;;;;;;;;;;;;x
EVTNAME50245;Resistance to Abolition!;;;;;;;;;;;;;x
EVTDESC50245;Our recent government initiative to abolish serfdom has not gone down well in the provinces. Enraged landowners have declared that their ancient and ancestral rights are being trampled upon by an out of control government. Many of them have formed seditionist leagues, gathering antique weapons, saddling their swines, and declaring that if the abolition is brought to their estates, they will resist the government. The army has declared that it is willing to enforce the government’s will by means of arms, but many in the legislature are nervously muttering if it is really worth it. We must chart a course of action in these troubled times! §RNOTE: If you choose to pay, this means you will pay 2000 for every instance of a collection of aristocrats, e.g. 200 a certain culture and faith in a location. Make sure you have the money!§!;;;;;;;;;;;;;x
EVTNAME50246;Successful Abolition!;;;;;;;;;;;;;x
EVTDESC50246;While many feared that the abolition of the serfdom in our country would cause much resistance, much to the relief of the government, it has gone over with little trouble, barring a little grumbling from the aristocracy and the reactionary circles.;;;;;;;;;;;;;x
EVTNAME50247;Red Flux Arrives!;;;;;;;;;;;;;x
EVTDESC50247;Its arrival is unmistakable: the characteristic hemorrhaging of copious amounts of blood from all orifices, with rapid onset, sometimes in the middle of the street, or in a pale, sweating visitor to a hospital. The Red Flux has arrived in our country, and already in one of our provinces, more and more victims are being struck with this dreadful illness as it rages through our population. Terrified residents are shuttering their windows, doors, and praying that the illness will not strike them, while the coroners direct the corpse wagons to large funerary sites beyond the borders of major towns and settlements. This is, many are saying, the beginning of a grim episode of our nation’s history.;;;;;;;;;;;;;x
EVTNAME50248;Wasting Sickness Arrives!;;;;;;;;;;;;;x
EVTDESC50248;The residents of one of our provinces, briefly, thought a corpse had come to walk! But almost more chillingly, it seems the recent news of an epidemic of wasting sickness has been particularly relevant, as it appears the wasting sickness has spread to one of our provinces! Indeed, the doctors who attempted to treat this victim, and the coroner who attempted to dispose of the corpse once the victim perished, have all come down with this sickening affliction of the skin, causing the flesh to necrotise, and the tissue to peel away, attracting swarming hosts of flies that bite at the rotting flesh. Indeed, the whole province has been thrown into turmoil, with great consternation at the spread of the illness, and many regular activities of life have come to a grinding halt in an effort to avoid the spread of the plague. ;;;;;;;;;;;;;x
EVTNAME50249;Pandemic Abates;;;;;;;;;;;;;x
EVTDESC50249;The recent terrible pandemic that had struck our lands has finally abated. In all of our districts, life seems to have returned to normal, and while our society is left with many scarred survivors, grieving families, and disrupted life, it seems that most of the populace is now immune to the new strain of the pandemic, having faced the terrible trial of illness themselves, and come through it alive. ;;;;;;;;;;;;;x
EVTNAME50250;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
