Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
REG_48;Doddau;;;;;;;;;;;;;x
REG_49;Ginauzhno;;;;;;;;;;;;;x
REG_50;Fushdziish;;;;;;;;;;;;;x
REG_51;Paknâg;;;;;;;;;;;;;x
REG_52;Fadofk;;;;;;;;;;;;;x
REG_53;Faudmhâ;;;;;;;;;;;;;x
REG_54;Shubt;;;;;;;;;;;;;x
REG_55;Jiishzo;;;;;;;;;;;;;x
REG_56;Maufo;;;;;;;;;;;;;x
REG_57;Châpt;;;;;;;;;;;;;x
REG_58;Najii;;;;;;;;;;;;;x
REG_59;Joduzd;;;;;;;;;;;;;x
REG_60;Gadiid;;;;;;;;;;;;;x
REG_61;Vonjar;;;;;;;;;;;;;x
REG_62;Dashwü;;;;;;;;;;;;;x
REG_63;Yüwja;;;;;;;;;;;;;x
REG_64;Twobyub;;;;;;;;;;;;;x
REG_65;Burning Coast;;;;;;;;;;;;;x
REG_66;Iny¾twi;;;;;;;;;;;;;x
REG_67;Vinügh¾;;;;;;;;;;;;;x
REG_68;Voppüg;;;;;;;;;;;;;x
REG_69;Zh¾vo;;;;;;;;;;;;;x
REG_70;Ubna;;;;;;;;;;;;;x
REG_71;Junwa;;;;;;;;;;;;;x
REG_72;Zhüyi;;;;;;;;;;;;;x
REG_73;Dhauz;;;;;;;;;;;;;x
REG_74;Phonwo;;;;;;;;;;;;;x
REG_75;Nadâziig;;;;;;;;;;;;;x
REG_76;Azhpt;;;;;;;;;;;;;x
REG_77;Shaudma;;;;;;;;;;;;;x
REG_78;Ieswa Island;;;;;;;;;;;;;x
REG_79;Gudhiig;;;;;;;;;;;;;x
REG_80;Vidshau;;;;;;;;;;;;;x
REG_81;Nukftâ;;;;;;;;;;;;;x
REG_82;Chamaufiizh;;;;;;;;;;;;;x
REG_83;Ushdzo;;;;;;;;;;;;;x
REG_84;Dhiizhi;;;;;;;;;;;;;x
REG_85;Joshdzâ;;;;;;;;;;;;;x
REG_86;Dham¼bu;;;;;;;;;;;;;x
REG_87;Voshkt;;;;;;;;;;;;;x
REG_88;Biidomo;;;;;;;;;;;;;x
REG_89;Chaddât;;;;;;;;;;;;;x
REG_90;Madmhaut Coast;;;;;;;;;;;;;x
REG_91;Zhakgizob;;;;;;;;;;;;;x
REG_92;Fafshmi;;;;;;;;;;;;;x
REG_93;Kozhdo;;;;;;;;;;;;;x
REG_94;Hishua;;;;;;;;;;;;;x
REG_95;Bayasheg;;;;;;;;;;;;;x
REG_96;Kuabtashug;;;;;;;;;;;;;x
REG_97;Zhunâft;;;;;;;;;;;;;x
REG_98;Kuishaw;;;;;;;;;;;;;x
REG_99;Khâzhpt;;;;;;;;;;;;;x
REG_100;Nobhau;;;;;;;;;;;;;x
REG_101;Boshiddo;;;;;;;;;;;;;x
REG_102;Jabhik;;;;;;;;;;;;;x
REG_103;Zatgizob;;;;;;;;;;;;;x
REG_104;Shiivok;;;;;;;;;;;;;x
REG_105;Great Ishagizob;;;;;;;;;;;;;x
REG_106;Pâkd;;;;;;;;;;;;;x
REG_107;Pâshdzak;;;;;;;;;;;;;x
REG_108;Vodmhuimak;;;;;;;;;;;;;x
REG_109;Nibâdsho;;;;;;;;;;;;;x
REG_110;Miishu;;;;;;;;;;;;;x
REG_111;Fomâz;;;;;;;;;;;;;x
REG_112;Vobii;;;;;;;;;;;;;x
REG_113;Muftiik;;;;;;;;;;;;;x
REG_114;Zhaushi;;;;;;;;;;;;;x
REG_115;Gizhpt;;;;;;;;;;;;;x
REG_116;Fâshftu;;;;;;;;;;;;;x
REG_117;Mushiig;;;;;;;;;;;;;x
REG_118;Lower Vodt;;;;;;;;;;;;;x
REG_119;Upper Vodt;;;;;;;;;;;;;x
REG_120;Modash;;;;;;;;;;;;;x
REG_121;Dhamapaha;;;;;;;;;;;;;x
REG_122;Tùhi;;;;;;;;;;;;;x
REG_123;Sphedet;;;;;;;;;;;;;x
REG_124;Spuìth;;;;;;;;;;;;;x
REG_125;Pidudet;;;;;;;;;;;;;x
REG_126;Dhugheth;;;;;;;;;;;;;x
REG_127;Pieme;;;;;;;;;;;;;x
REG_128;Geswoup;;;;;;;;;;;;;x
REG_129;Miegtas;;;;;;;;;;;;;x
REG_130;Yamepz;;;;;;;;;;;;;x
REG_131;Ojap;;;;;;;;;;;;;x
REG_132;Moswat;;;;;;;;;;;;;x
REG_133;Awhas;;;;;;;;;;;;;x
REG_134;Maswopz;;;;;;;;;;;;;x
REG_135;Pokam;;;;;;;;;;;;;x
REG_136;Gaujo;;;;;;;;;;;;;x
REG_137;Souswaum;;;;;;;;;;;;;x
REG_138;Miegjas;;;;;;;;;;;;;x
REG_139;Kekui;;;;;;;;;;;;;x
REG_140;Duachyheg;;;;;;;;;;;;;x
REG_141;Fuokuge;;;;;;;;;;;;;x
REG_142;Tuikuog;;;;;;;;;;;;;x
REG_143;Dibab;;;;;;;;;;;;;x
REG_144;Ome;;;;;;;;;;;;;x
REG_145;Kuchyhum;;;;;;;;;;;;;x
REG_146;Dâttuttâ;;;;;;;;;;;;;x
REG_147;Vuttu;;;;;;;;;;;;;x
REG_148;Pannujâ;;;;;;;;;;;;;x
REG_149;Juubu;;;;;;;;;;;;;x
REG_150;Yuboth;;;;;;;;;;;;;x
REG_151;Buduhu;;;;;;;;;;;;;x
REG_152;Vûdekh;;;;;;;;;;;;;x
REG_153;Nuo;;;;;;;;;;;;;x
REG_154;Ujoth;;;;;;;;;;;;;x
REG_155;Yannâkh;;;;;;;;;;;;;x
REG_156;Jâdôgh;;;;;;;;;;;;;x
REG_157;Pudannâ;;;;;;;;;;;;;x
REG_158;Heder;;;;;;;;;;;;;x
REG_159;Dhihedu;;;;;;;;;;;;;x
REG_160;Yau Desert;;;;;;;;;;;;;x
REG_161;Jabûhegh;;;;;;;;;;;;;x
REG_162;Vôpht;;;;;;;;;;;;;x
REG_163;Puttûgh Valley;;;;;;;;;;;;;x
REG_164;Tùhmeth;;;;;;;;;;;;;x
REG_165;Sihnthuhd;;;;;;;;;;;;;x
REG_166;Pohme;;;;;;;;;;;;;x
REG_167;Udet;;;;;;;;;;;;;x
REG_168;Pithùt;;;;;;;;;;;;;x
REG_169;Pajau;;;;;;;;;;;;;x
REG_170;Tiezzau;;;;;;;;;;;;;x
REG_171;Yauje Valley;;;;;;;;;;;;;x
REG_172;Zemaukhh;;;;;;;;;;;;;x
REG_173;Moumau;;;;;;;;;;;;;x
REG_174;Auouy;;;;;;;;;;;;;x
REG_175;Pagaundz;;;;;;;;;;;;;x
REG_176;Sauswo;;;;;;;;;;;;;x
REG_177;Bogow;;;;;;;;;;;;;x
REG_178;Ajandz;;;;;;;;;;;;;x
REG_179;Emie;;;;;;;;;;;;;x
REG_180;Yieswamau;;;;;;;;;;;;;x
REG_181;Yamiekhhz;;;;;;;;;;;;;x
REG_182;Youmogie;;;;;;;;;;;;;x
REG_183;Shamniiz;;;;;;;;;;;;;x
REG_184;Kovan Isles;;;;;;;;;;;;;x #Xouvan Isles
REG_185;Biaxu;;;;;;;;;;;;;x
REG_186;Vetar;;;;;;;;;;;;;x
REG_187;Texem;;;;;;;;;;;;;x
REG_188;Tikof;;;;;;;;;;;;;x
REG_189;Uxamiar;;;;;;;;;;;;;x
REG_190;Nexabo;;;;;;;;;;;;;x
REG_191;Bhibaunghir;;;;;;;;;;;;;x
REG_192;Ajirr;;;;;;;;;;;;;x
REG_193;Mhivoundho;;;;;;;;;;;;;x
REG_194;Xaetan;;;;;;;;;;;;;x
REG_195;West Bauxae Desert;;;;;;;;;;;;;x
REG_196;East Bauxae Desert;;;;;;;;;;;;;x
REG_197;Vavun;;;;;;;;;;;;;x
REG_198;Rokem;;;;;;;;;;;;;x
REG_199;Baetava;;;;;;;;;;;;;x
REG_200;Kokef;;;;;;;;;;;;;x
REG_201;Gemodh;;;;;;;;;;;;;x
REG_202;Mutu;;;;;;;;;;;;;x
REG_203;Tenge;;;;;;;;;;;;;x
REG_204;Sonor;;;;;;;;;;;;;x
REG_205;Qume;;;;;;;;;;;;;x
REG_206;Hikweb;;;;;;;;;;;;;x
REG_207;Quruxwow;;;;;;;;;;;;;x
REG_208;Niksi;;;;;;;;;;;;;x
REG_209;Ketungi;;;;;;;;;;;;;x
REG_210;Oju;;;;;;;;;;;;;x
REG_211;Aesi;;;;;;;;;;;;;x
REG_212;Z¾wuzhrou;;;;;;;;;;;;;x
REG_213;Naji;;;;;;;;;;;;;x
REG_214;Kwån;;;;;;;;;;;;;x
REG_215;Nuwyu;;;;;;;;;;;;;x
REG_216;Krouky;;;;;;;;;;;;;x
REG_217;Izhow Islands;;;;;;;;;;;;;x
REG_218;Bhuspaubhan Islands;;;;;;;;;;;;;x
REG_219;Våzhri;;;;;;;;;;;;;x
REG_220;Ifokh;;;;;;;;;;;;;x
REG_221;Foug;;;;;;;;;;;;;x
REG_222;Giny;;;;;;;;;;;;;x
REG_223;Wrikyin;;;;;;;;;;;;;x
REG_224;Wrouk-Yray;;;;;;;;;;;;;x
REG_225;Bimher;;;;;;;;;;;;;x
REG_226;Ragor;;;;;;;;;;;;;x
REG_227;Huivoiug;;;;;;;;;;;;;x
REG_228;Nhenghe;;;;;;;;;;;;;x
REG_229;Choiur;;;;;;;;;;;;;x
REG_230;Ghabho;;;;;;;;;;;;;x
REG_231;Bhuijhekhaug;;;;;;;;;;;;;x
REG_232;Monghe;;;;;;;;;;;;;x
REG_233;Oiubah;;;;;;;;;;;;;x
REG_234;Viowuti;;;;;;;;;;;;;x
REG_235;Roiukhah;;;;;;;;;;;;;x
REG_236;Uikhoiund;;;;;;;;;;;;;x
REG_237;Rhechi;;;;;;;;;;;;;x
REG_238;Mhangheh;;;;;;;;;;;;;x
REG_239;Naujakh;;;;;;;;;;;;;x
REG_240;Troun;;;;;;;;;;;;;x
REG_241;Doursou;;;;;;;;;;;;;x
REG_242;Gussana;;;;;;;;;;;;;x
REG_243;Rafaku;;;;;;;;;;;;;x
REG_244;Poursi;;;;;;;;;;;;;x
REG_245;Piro;;;;;;;;;;;;;x
REG_246;Imog;;;;;;;;;;;;;x
REG_247;Stoso;;;;;;;;;;;;;x
REG_248;Kour;;;;;;;;;;;;;x
REG_249;Geubaqion;;;;;;;;;;;;;x
REG_250;Genbeu;;;;;;;;;;;;;x
REG_251;Ftino;;;;;;;;;;;;;x
REG_252;Tmaif;;;;;;;;;;;;;x
REG_253;Gogion;;;;;;;;;;;;;x
REG_254;Stouga;;;;;;;;;;;;;x
REG_255;Gian;;;;;;;;;;;;;x
REG_256;Gokesa;;;;;;;;;;;;;x
REG_257;Oug-Tiatu;;;;;;;;;;;;;x
REG_258;Toufu;;;;;;;;;;;;;x
REG_259;Thukagaioks;;;;;;;;;;;;;x
REG_260;Aèommuor;;;;;;;;;;;;;x
REG_261;Mofuamd;;;;;;;;;;;;;x
REG_262;Mejum;;;;;;;;;;;;;x
REG_263;Bomhèmb;;;;;;;;;;;;;x
REG_264;Uomd;;;;;;;;;;;;;x
REG_265;Ammua;;;;;;;;;;;;;x
REG_266;Bmubhèbhi;;;;;;;;;;;;;x
REG_267;North Zhibomgid Islands;;;;;;;;;;;;;x
REG_268;Ghubvák;;;;;;;;;;;;;x
REG_269;Gágreh;;;;;;;;;;;;;x
REG_270;Tezpopak;;;;;;;;;;;;;x
REG_271;Szis;;;;;;;;;;;;;x
REG_272;Bábokah;;;;;;;;;;;;;x
REG_273;Geságú;;;;;;;;;;;;;x
REG_274;Túso;;;;;;;;;;;;;x
REG_275;Dnomá;;;;;;;;;;;;;x
REG_276;Biztut;;;;;;;;;;;;;x
REG_277;Dnur;;;;;;;;;;;;;x
REG_278;Ghan;;;;;;;;;;;;;x
REG_279;Pekák;;;;;;;;;;;;;x
REG_280;Bejá;;;;;;;;;;;;;x
REG_281;Jochyskog;;;;;;;;;;;;;x
REG_282;Fujhuk;;;;;;;;;;;;;x
REG_283;Nami;;;;;;;;;;;;;x
REG_284;Ámat;;;;;;;;;;;;;x
REG_285;Bikuzih;;;;;;;;;;;;;x
REG_286;Fonepipo;;;;;;;;;;;;;x
REG_287;Vai Coast;;;;;;;;;;;;;x
REG_288;Szikys;;;;;;;;;;;;;x
REG_289;West Paznapt Islands;;;;;;;;;;;;;x
REG_290;Bhacho;;;;;;;;;;;;;x
REG_291;Theaz;;;;;;;;;;;;;x
REG_292;Wruozh;;;;;;;;;;;;;x
REG_293;Thradz;;;;;;;;;;;;;x
REG_294;Ouseach;;;;;;;;;;;;;x
REG_295;Ruasi;;;;;;;;;;;;;x
REG_296;Thrua;;;;;;;;;;;;;x
REG_297;Vesh;;;;;;;;;;;;;x
REG_298;Frijdou;;;;;;;;;;;;;x
REG_299;Dhoveak;;;;;;;;;;;;;x
REG_300;Miem;;;;;;;;;;;;;x
REG_301;Washech;;;;;;;;;;;;;x
REG_302;Kan;;;;;;;;;;;;;x
REG_303;Touhwa;;;;;;;;;;;;;x
REG_304;Y'dakkij;;;;;;;;;;;;;x
REG_305;Dhuot;;;;;;;;;;;;;x
REG_306;Zhaug;;;;;;;;;;;;;x
REG_307;Frua;;;;;;;;;;;;;x
REG_308;Vouv;;;;;;;;;;;;;x
REG_309;Hgepaenu;;;;;;;;;;;;;x
REG_310;Khrait;;;;;;;;;;;;;x
REG_311;Dou'tai;;;;;;;;;;;;;x
REG_312;K'our;;;;;;;;;;;;;x
REG_313;Yo'nan;;;;;;;;;;;;;x
REG_314;Resk'an;;;;;;;;;;;;;x
REG_315;Maes;;;;;;;;;;;;;x
REG_316;Nigedh;;;;;;;;;;;;;x
REG_317;Ugae;;;;;;;;;;;;;x
REG_318;Timmiha;;;;;;;;;;;;;x
REG_319;Ienob;;;;;;;;;;;;;x
REG_320;Anu;;;;;;;;;;;;;x
REG_321;Boboe;;;;;;;;;;;;;x
REG_322;Api;;;;;;;;;;;;;x
REG_323;Mnözö;;;;;;;;;;;;;x
REG_324;K'aisz;;;;;;;;;;;;;x
REG_325;Bozzonazh;;;;;;;;;;;;;x
REG_326;Uazh;;;;;;;;;;;;;x
REG_327;Cheazhuok;;;;;;;;;;;;;x
REG_328;Bunn;;;;;;;;;;;;;x
REG_329;Kouneg;;;;;;;;;;;;;x
REG_330;Nasha;;;;;;;;;;;;;x
REG_331;Vyunt;;;;;;;;;;;;;x
REG_332;D'oj'uss;;;;;;;;;;;;;x
REG_333;Koss;;;;;;;;;;;;;x
REG_334;Seki;;;;;;;;;;;;;x
REG_335;Enont;;;;;;;;;;;;;x
REG_336;Nggen;;;;;;;;;;;;;x
REG_337;Keze;;;;;;;;;;;;;x
REG_338;B'eka;;;;;;;;;;;;;x
REG_339;Chent;;;;;;;;;;;;;x
REG_340;Mzishu;;;;;;;;;;;;;x
REG_341;Prirdhor;;;;;;;;;;;;;x
REG_342;Njasy;;;;;;;;;;;;;x
REG_343;Wethiw;;;;;;;;;;;;;x
REG_344;Rurch;;;;;;;;;;;;;x
REG_345;J'urhunt;;;;;;;;;;;;;x
REG_346;Wonu;;;;;;;;;;;;;x
REG_347;Quad'em;;;;;;;;;;;;;x
REG_348;Nikwiss;;;;;;;;;;;;;x
REG_349;B'wutty;;;;;;;;;;;;;x
REG_350;J'embar;;;;;;;;;;;;;x
REG_351;Kwun;;;;;;;;;;;;;x
REG_352;Thofsan;;;;;;;;;;;;;x
REG_353;Wute;;;;;;;;;;;;;x
REG_354;Doghi;;;;;;;;;;;;;x
REG_355;Righi;;;;;;;;;;;;;x
REG_356;D'jouht;;;;;;;;;;;;;x
REG_357;Doun;;;;;;;;;;;;;x
REG_358;M'hof;;;;;;;;;;;;;x
REG_359;M'houifoui;;;;;;;;;;;;;x
REG_360;Chodzib;;;;;;;;;;;;;x
REG_361;Nudzö;;;;;;;;;;;;;x
REG_362;Eëmi;;;;;;;;;;;;;x
REG_363;Qödb;;;;;;;;;;;;;x
REG_364;Shoaro;;;;;;;;;;;;;x
REG_365;Ubhreshb;;;;;;;;;;;;;x
REG_366;Rorzoöd;;;;;;;;;;;;;x
REG_367;Ramin;;;;;;;;;;;;;x
REG_368;Touigo;;;;;;;;;;;;;x
REG_369;T'hundou'ou;;;;;;;;;;;;;x
REG_370;Kushdâg;;;;;;;;;;;;;x
REG_371;Nopau;;;;;;;;;;;;;x
REG_372;Moht;;;;;;;;;;;;;x
REG_373;M'heht;;;;;;;;;;;;;x
REG_374;Kaatyakhu;;;;;;;;;;;;;x
REG_375;Gyatya;;;;;;;;;;;;;x
REG_376;Gyavrsie;;;;;;;;;;;;;x
REG_377;Gyriva;;;;;;;;;;;;;x
REG_378;Ryiesie;;;;;;;;;;;;;x
REG_379;Rugg;;;;;;;;;;;;;x
REG_380;Kyrurk;;;;;;;;;;;;;x
REG_381;Hyrakyie;;;;;;;;;;;;;x
REG_382;Mnöb;;;;;;;;;;;;;x
REG_383;Noödz;;;;;;;;;;;;;x
REG_384;Zhirshei;;;;;;;;;;;;;x
REG_385;Zönëz;;;;;;;;;;;;;x
REG_386;Ashdzo;;;;;;;;;;;;;x
REG_387;Pum;;;;;;;;;;;;;x
REG_388;Pözojë;;;;;;;;;;;;;x
REG_389;Möra;;;;;;;;;;;;;x
REG_390;Pöb;;;;;;;;;;;;;x
REG_391;Rarq;;;;;;;;;;;;;x
REG_392;Tsåtae;;;;;;;;;;;;;x
REG_393;Gobör;;;;;;;;;;;;;x
REG_394;Tnaeng;;;;;;;;;;;;;x
REG_395;Reusu;;;;;;;;;;;;;x
REG_396;Kåkhad;;;;;;;;;;;;;x
REG_397;Tavaf;;;;;;;;;;;;;x
REG_398;Dakhste;;;;;;;;;;;;;x
REG_399;Hafad;;;;;;;;;;;;;x
REG_400;Tnets;;;;;;;;;;;;;x
REG_401;Azid;;;;;;;;;;;;;x
REG_402;Dzeënpaz;;;;;;;;;;;;;x
REG_403;Favufe;;;;;;;;;;;;;x
REG_404;Haet;;;;;;;;;;;;;x
REG_405;Gies;;;;;;;;;;;;;x
REG_406;Dzub;;;;;;;;;;;;;x
REG_407;Muna;;;;;;;;;;;;;x
REG_408;Boshbish;;;;;;;;;;;;;x
REG_409;Rumnidb;;;;;;;;;;;;;x
REG_410;Zushörm;;;;;;;;;;;;;x
REG_411;Mër;;;;;;;;;;;;;x
REG_412;Dzëshorm;;;;;;;;;;;;;x
REG_413;Domnup;;;;;;;;;;;;;x
REG_414;Uenoe;;;;;;;;;;;;;x
REG_415;Nise;;;;;;;;;;;;;x
REG_416;Hgoefa;;;;;;;;;;;;;x
REG_417;Bini;;;;;;;;;;;;;x
REG_418;Egot;;;;;;;;;;;;;x
REG_419;Hudh;;;;;;;;;;;;;x
REG_420;Vivkied;;;;;;;;;;;;;x
REG_421;Mhm'ags'amm'a;;;;;;;;;;;;;x
REG_422;Ptj'ath'afchf'a;;;;;;;;;;;;;x
REG_423;Tt'aggch'afchf'a;;;;;;;;;;;;;x
REG_424;Dfj'aggch'appht;;;;;;;;;;;;;x
REG_425;Jaj'asks'anm;;;;;;;;;;;;;x
REG_426;Tr'aggch'arz;;;;;;;;;;;;;x
REG_427;J'abb'abb;;;;;;;;;;;;;x
REG_428;Wh'atpj'apj'a;;;;;;;;;;;;;x
REG_429;Mfj'aggch'az;;;;;;;;;;;;;x
REG_430;Th'asks'atg;;;;;;;;;;;;;x
REG_431;Uujji;;;;;;;;;;;;;x
REG_432;Qaisaq;;;;;;;;;;;;;x
REG_433;Patakqi;;;;;;;;;;;;;x
REG_434;Qiktas;;;;;;;;;;;;;x
REG_435;Kuraav;;;;;;;;;;;;;x
REG_436;Giin;;;;;;;;;;;;;x
REG_437;Vudu;;;;;;;;;;;;;x
REG_438;Mirpaa;;;;;;;;;;;;;x
REG_439;Maag;;;;;;;;;;;;;x
REG_440;Qussiv;;;;;;;;;;;;;x
REG_441;Fres;;;;;;;;;;;;;x
REG_442;Zaguyt;;;;;;;;;;;;;x
REG_443;Chet Island;;;;;;;;;;;;;x
REG_444;Wh'a'apj'a;;;;;;;;;;;;;x
REG_445;Fid Atoll;;;;;;;;;;;;;x
REG_446;Khosopd;;;;;;;;;;;;;x
REG_447;Shau Zhakd;;;;;;;;;;;;;x
REG_448;Kahem Island;;;;;;;;;;;;;x
